Name,Price,Car_Age,Fuel_Type_Petrol,Transmission_Manual,Engine,KMs_Driven,Engine_Liters
Maruti Swift Dzire VDi,5.31,11,False,True,1248,65000,1.248
Mahindra Xylo D4,5.3,9,False,True,2498,105545,2.498
Maruti Swift VXI BSIV,5.3,11,True,True,1197,61922,1.197
Volkswagen Polo 1.2 MPI Highline,5.3,9,True,True,1199,29754,1.199
Toyota Etios Liva GD SP,5.3,10,False,True,1364,69189,1.364
Maruti Swift Dzire VXI,5.3,9,True,True,1197,32000,1.197
Maruti Swift Dzire ZXi,5.29,12,True,True,1298,59254,1.298
Ford Figo Aspire 1.5 TDCi Trend,5.29,9,False,True,1498,72566,1.498
Tata Sumo EX,5.29,10,False,True,2956,84931,2.956
Ford Ecosport 1.5 DV5 MT Ambiente,5.27,11,False,True,1498,71390,1.498
Honda Amaze S i-Dtech,5.27,9,False,True,1498,51587,1.498
Toyota Etios Liva GD,5.27,10,False,True,1364,49894,1.364
Tata Zest Revotron 1.2 XT,5.27,10,True,True,1193,27000,1.193
Maruti Swift VXI Optional,5.27,8,True,True,1197,42527,1.197
Maruti Swift Dzire VDI,5.25,10,False,True,1248,58000,1.248
Nissan Terrano XL,5.25,11,True,True,1598,40000,1.598
Maruti Swift VDI,5.25,11,False,True,1248,84000,1.248
Hyundai Verna 1.6 SX,5.25,13,False,True,1582,80000,1.582
Maruti Swift Dzire VXI,5.25,10,True,True,1197,19000,1.197
Honda Amaze S i-Dtech,5.25,9,False,True,1498,47471,1.498
Hyundai Verna 1.4 CX VTVT,5.25,11,True,True,1396,19000,1.396
Chevrolet Cruze LTZ AT,5.25,12,False,False,1998,59302,1.998
Maruti Ertiga VXI,5.25,13,True,True,1373,52500,1.373
Honda City 1.5 S MT,5.25,13,True,True,1497,67635,1.497
Renault Duster 85PS Diesel RxE,5.25,12,False,True,1461,61238,1.461
Hyundai Sonata Embera 2.0L CRDi AT,5.25,16,False,False,1991,94000,1.991
Maruti Swift Dzire LDI,5.25,10,False,True,1248,144000,1.248
Hyundai Verna 1.6 SX CRDi (O),5.25,13,False,True,1582,75200,1.582
Honda Accord 2001-2003 2.3 VTi L AT,5.25,16,True,False,2354,88000,2.354
Toyota Etios VD,5.25,13,False,True,1364,48000,1.364
Tata Bolt Quadrajet XE,5.25,8,False,True,1248,40000,1.248
Volkswagen Polo 1.2 MPI Comfortline,5.25,11,True,True,1198,30000,1.198
Volkswagen Vento Petrol Highline AT,5.25,12,True,False,1598,41000,1.598
Mahindra Scorpio VLX,5.25,15,False,True,2179,144400,2.179
Maruti Celerio ZXI AMT,5.25,8,True,False,998,35225,0.998
Hyundai i20 Asta Option 1.2,5.25,10,True,True,1197,37000,1.197
Tata Zest Quadrajet 1.3 75PS XE,5.25,7,False,True,1248,45000,1.248
Hyundai Verna 1.6 SX CRDI (O) AT,5.25,11,False,False,1582,40000,1.582
Hyundai Verna CRDi 1.6 AT SX Plus,5.25,13,False,False,1582,79000,1.582
Volkswagen Vento Diesel Comfortline,5.25,11,False,True,1598,70010,1.598
Maruti Swift LDI,5.25,10,False,True,1248,14000,1.248
Maruti Swift VDI,5.25,11,False,True,1248,35000,1.248
Maruti Swift VDI,5.25,11,False,True,1248,75180,1.248
Hyundai Xcent 1.1 CRDi S Celebration Edition,5.25,9,False,True,1120,51000,1.12
Renault Duster 85PS Diesel RxL Option,5.25,13,False,True,1461,79824,1.461
Volkswagen Passat Diesel Highline 2.0 TDI,5.25,14,False,False,1968,42500,1.968
Hyundai i20 1.2 Sportz,5.25,9,True,True,1197,19008,1.197
Maruti Swift Dzire VDI,5.25,11,False,True,1248,52000,1.248
Hyundai Verna VTVT 1.6 SX Option,5.25,12,True,True,1591,57478,1.591
Honda Mobilio S i VTEC,5.25,11,True,True,1497,43081,1.497
Volkswagen Jetta 2007-2011 1.9 Highline TDI,5.25,16,False,False,1896,74000,1.896
Honda CR-V 2.4 MT,5.25,18,True,True,2354,47700,2.354
Tata Sumo DX,5.25,12,False,True,1978,20000,1.978
Honda Amaze SX i-VTEC,5.25,9,True,True,1198,37000,1.198
Honda Brio VX AT,5.25,9,True,False,1198,32000,1.198
Honda City 1.5 V AT,5.25,10,True,False,1497,45000,1.497
Maruti Dzire VDI,5.25,10,False,True,1248,28193,1.248
Honda City 1.5 S MT,5.25,13,True,True,1497,88381,1.497
Hyundai Xcent 1.2 Kappa AT S Option,5.25,11,True,False,1197,69000,1.197
Maruti Swift VDI,5.25,11,False,True,1248,103000,1.248
Hyundai Verna 1.6 SX VTVT (O),5.25,12,True,True,1591,52000,1.591
Hyundai Verna 1.6 SX VTVT (O),5.25,12,True,True,1591,21107,1.591
Maruti Swift Dzire VDI,5.25,11,False,True,1248,75074,1.248
Mahindra Scorpio SLE BSIV,5.25,14,False,True,2179,85000,2.179
Hyundai i20 Sportz 1.2,5.25,11,True,True,1197,68010,1.197
Maruti Wagon R VXI AMT,5.23,8,True,False,998,37832,0.998
Skoda Superb Elegance 1.8 TSI AT,5.23,14,True,False,1798,73783,1.798
Maruti Swift VDI,5.22,9,False,True,1248,38143,1.248
Maruti Swift VDI,5.22,9,False,True,1248,62192,1.248
Maruti Swift VDI BSIV,5.21,11,False,True,1248,24000,1.248
Nissan Micra XV CVT,5.21,11,True,False,1198,47303,1.198
Mahindra Scorpio VLX 4WD AIRBAG BSIV,5.21,15,False,True,2179,105000,2.179
Honda Amaze S i-Vtech,5.21,11,True,True,1198,48997,1.198
Hyundai Grand i10 CRDi Sportz,5.21,8,False,True,1120,60993,1.12
Toyota Corolla Altis G,5.2,12,True,True,1798,64000,1.798
Maruti Swift RS VDI,5.2,12,False,True,1248,73212,1.248
Volkswagen Polo GT TSI,5.2,11,True,False,1197,20364,1.197
Honda City 1.5 V MT,5.2,14,True,True,1497,65000,1.497
Ford Ecosport 1.5 Ti VCT MT Titanium,5.2,12,True,True,1499,55000,1.499
Toyota Innova 2.5 G4 Diesel 7-seater,5.2,18,False,True,2494,199000,2.494
Hyundai Verna 1.6 SX,5.2,14,False,True,1582,98000,1.582
Hyundai Verna 1.6 SX VTVT,5.2,11,True,True,1591,48000,1.591
Maruti Ertiga ZDI,5.2,13,False,True,1248,38092,1.248
Maruti Swift VXI BSIV,5.2,9,True,True,1197,37806,1.197
Renault Duster 110PS Diesel RxZ,5.2,12,False,True,1461,58000,1.461
Maruti Celerio VXI,5.2,8,True,True,998,3923,0.998
Volkswagen Vento Diesel Comfortline,5.2,12,False,True,1598,64430,1.598
Volkswagen Polo 1.5 TDI Highline,5.19,11,False,True,1498,69000,1.498
Maruti Wagon R AMT VXI,5.18,7,True,False,998,27413,0.998
Maruti Swift Dzire VDI,5.17,11,False,True,1248,67557,1.248
Hyundai i20 1.2 Magna,5.15,12,True,True,1197,56127,1.197
Maruti Swift LDI,5.15,10,False,True,1248,39437,1.248
Maruti Ertiga ZXI,5.15,13,True,True,1373,25000,1.373
Honda Amaze VX i-DTEC,5.15,9,False,True,1498,138000,1.498
Honda City 1.5 S AT,5.15,11,True,False,1497,56838,1.497
Hyundai Grand i10 Asta Option,5.15,8,True,True,1197,13000,1.197
Maruti Swift VXI BSIV,5.15,9,True,True,1197,9107,1.197
Hyundai Xcent 1.2 Kappa S Option,5.12,8,True,True,1197,28360,1.197
Maruti Celerio ZXI MT,5.11,8,True,True,998,21799,0.998
Renault Duster 85PS Diesel RxL Optional,5.11,12,False,True,1461,69140,1.461
Volkswagen Polo 1.5 TDI Highline,5.11,10,False,True,1498,63000,1.498
Tata Tiago 1.2 Revotron XT,5.11,8,True,True,1199,15386,1.199
Toyota Corolla Altis G,5.1,17,True,True,1798,44738,1.798
Volkswagen Polo Petrol Highline 1.2L,5.1,12,True,True,1198,37000,1.198
Hyundai i20 1.2 Sportz,5.1,10,True,True,1197,42000,1.197
Maruti Swift VDI,5.1,10,False,True,1248,63310,1.248
Honda City 1.5 S MT,5.1,12,True,True,1497,46000,1.497
Volkswagen Polo 1.2 MPI Highline,5.1,9,True,True,1198,60453,1.198
Hyundai Verna CRDi,5.1,14,False,True,1493,70000,1.493
Hyundai Grand i10 Sportz,5.1,7,True,True,1197,1800,1.197
Maruti Swift VDI,5.1,11,False,True,1248,75216,1.248
Ford Figo Aspire 1.5 TDCi Ambiente,5.1,9,False,True,1498,100000,1.498
Hyundai Verna 1.6 SX CRDI (O) AT,5.1,11,False,False,1582,48000,1.582
Ford Figo 2015-2019 1.5D Titanium MT,5.1,9,False,True,1498,71000,1.498
Hyundai Grand i10 AT Asta,5.1,10,True,False,1197,46000,1.197
Honda Brio VX AT,5.1,9,True,False,1198,32198,1.198
Toyota Innova 2.5 G4 Diesel 8-seater,5.1,20,False,True,2494,240000,2.494
Ford Ecosport 1.5 DV5 MT Titanium Optional,5.1,12,False,True,1498,65000,1.498
Maruti Swift VXI,5.1,9,True,True,1197,23555,1.197
Skoda Rapid 1.6 MPI Ambition Plus,5.09,11,True,True,1598,33855,1.598
Renault KWID RXT Optional,5.09,6,True,True,799,6568,0.799
Honda Amaze S i-Vtech,5.09,10,True,True,1198,47234,1.198
Hyundai i10 Sportz AT,5.08,11,True,False,1197,41016,1.197
Hyundai Grand i10 1.2 Kappa Sportz,5.07,9,True,True,1197,28147,1.197
Maruti Ritz VDi,5.05,12,False,True,1248,73278,1.248
Hyundai i20 Asta 1.2,5.05,10,True,True,1197,42575,1.197
Hyundai Grand i10 Sportz,5.04,9,True,True,1197,19947,1.197
Hyundai Grand i10 CRDi Magna,5.04,9,False,True,1120,57738,1.12
Hyundai i20 Magna 1.4 CRDi,5.02,10,False,True,1396,64399,1.396
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,5.0,18,False,True,2494,145000,2.494
Maruti Swift Dzire VDI,5.0,11,False,True,1248,197000,1.248
Hyundai Grand i10 1.2 Kappa Magna,5.0,8,True,True,1197,31184,1.197
Hyundai Xcent 1.2 VTVT E Plus,5.0,7,True,True,1197,31000,1.197
Skoda Rapid 1.6 TDI Elegance,5.0,12,False,True,1598,93000,1.598
Volkswagen Polo Diesel Trendline 1.2L,5.0,12,False,True,1199,62000,1.199
Ford Figo 1.2P Titanium MT,5.0,9,True,True,1196,54000,1.196
Volkswagen Vento Diesel Highline,5.0,12,False,True,1598,95500,1.598
Tata Zest Quadrajet 1.3 75PS XM,5.0,8,False,True,1248,72000,1.248
Hyundai Xcent 1.2 VTVT E,5.0,7,True,True,1197,40000,1.197
Tata Tiago Wizz 1.05 Revotorq,5.0,8,False,True,1047,53000,1.047
Hyundai Verna 1.6 SX,5.0,13,False,True,1582,128000,1.582
Skoda Laura 1.9 TDI AT Elegance,5.0,16,False,False,1896,48000,1.896
Honda City i VTEC SV,5.0,10,True,True,1497,480000,1.497
Hyundai Xcent 1.2 CRDi S,5.0,9,False,True,1186,26000,1.186
Tata Zest Quadrajet 1.3,5.0,9,False,True,1248,54199,1.248
Honda City i DTEC V,5.0,11,False,True,1498,36000,1.498
Ford EcoSport 1.5 TDCi Titanium,5.0,11,False,True,1498,72563,1.498
Hyundai Grand i10 1.2 Kappa Magna,5.0,8,True,True,1197,8471,1.197
Tata Tiago AMT 1.2 Revotron XZA,5.0,7,True,False,1199,2000,1.199
Maruti Swift Dzire LDI,5.0,10,False,True,1248,53503,1.248
Volkswagen Vento Diesel Highline,5.0,14,False,True,1598,50000,1.598
Honda Civic 2010-2013 1.8 S MT,5.0,14,True,True,1799,55000,1.799
Volkswagen Vento Diesel Highline,5.0,12,False,True,1598,150000,1.598
Honda Amaze SX i-VTEC,5.0,9,True,True,1198,18949,1.198
Hyundai Tucson CRDi,5.0,18,False,True,1991,103515,1.991
Maruti Swift Dzire VXI,5.0,12,True,True,1197,38623,1.197
Toyota Etios VXD,5.0,10,False,True,1364,65000,1.364
Hyundai Verna 1.6 CRDI,5.0,14,False,True,1582,72000,1.582
Nissan Sunny 2011-2014 Diesel XL,5.0,13,False,True,1461,87982,1.461
Toyota Corolla Altis 1.8 Sport,5.0,15,True,True,1794,31000,1.794
Maruti Swift VXI BSIV,5.0,9,True,True,1197,30000,1.197
Nissan Terrano XV 110 PS,5.0,11,False,True,1461,163000,1.461
Hyundai Grand i10 Asta Option,5.0,9,True,True,1197,25000,1.197
Maruti Celerio VXI Optional AMT,5.0,8,True,False,998,7500,0.998
Tata Zest Revotron 1.2 XT,5.0,10,True,True,1193,7445,1.193
Toyota Corolla Altis VL,5.0,15,True,False,1798,70200,1.798
Honda City 1.5 V MT,5.0,15,True,True,1497,27800,1.497
Mahindra Xylo D4,5.0,10,False,True,2489,169000,2.489
Hyundai Verna 1.6 SX VTVT,5.0,12,True,True,1591,41500,1.591
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,5.0,13,False,True,1968,67000,1.968
Honda Mobilio V i DTEC,5.0,11,False,True,1498,45000,1.498
Tata Tiago 1.2 Revotron XZ WO Alloy,5.0,8,True,True,1199,16500,1.199
Maruti Swift Dzire Vdi BSIV,4.99,12,False,True,1248,65000,1.248
Renault Duster 110PS Diesel RxZ,4.99,12,False,True,1461,57000,1.461
Hyundai i20 Sportz Option Diesel,4.99,13,False,True,1396,42600,1.396
Renault KWID Climber 1.0 AMT,4.99,7,True,False,999,38171,0.999
Hyundai Xcent 1.2 Kappa SX,4.99,9,True,True,1197,10200,1.197
Renault Duster 110PS Diesel RxZ,4.99,12,False,True,1461,58000,1.461
Maruti Celerio ZXI Optional,4.99,8,True,True,998,26400,0.998
Hyundai Grand i10 Magna,4.98,11,True,True,1197,48031,1.197
Hyundai Grand i10 CRDi SportZ Edition,4.96,10,False,True,1120,66337,1.12
Honda Brio VX AT,4.95,11,True,False,1198,28000,1.198
Hyundai i20 Sportz Option 1.2,4.95,10,True,True,1197,36000,1.197
Maruti Swift ZXI,4.95,9,True,True,1197,34000,1.197
Ford Figo 2015-2019 1.2P Trend MT,4.95,8,True,True,1196,39419,1.196
Tata Tigor 1.2 Revotron XT,4.95,7,True,True,1199,22345,1.199
Maruti Dzire VDI,4.95,12,False,True,1248,77084,1.248
Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,4.95,19,False,True,2494,127001,2.494
Honda City 1.5 V MT Sunroof,4.95,12,True,True,1497,60669,1.497
Hyundai i20 Sportz 1.2,4.95,10,True,True,1197,50000,1.197
Honda Amaze S i-Dtech,4.95,11,False,True,1498,76414,1.498
Toyota Corolla Altis 1.8 GL,4.95,16,True,True,1798,32000,1.798
Hyundai Xcent 1.1 CRDi S Option,4.95,10,False,True,1120,58000,1.12
Skoda Superb Elegance 1.8 TSI AT,4.95,16,True,False,1798,75000,1.798
Toyota Etios G,4.95,12,True,True,1496,27075,1.496
Volkswagen Polo 1.2 MPI Comfortline,4.95,8,True,True,1199,19000,1.199
Honda Jazz 1.2 S i VTEC,4.95,9,True,True,1199,21771,1.199
Ford Figo Diesel Titanium,4.95,10,False,True,1399,36000,1.399
Skoda Rapid 1.5 TDI Elegance,4.95,12,False,True,1498,23000,1.498
Honda City 1.5 S MT,4.95,14,True,True,1497,60000,1.497
Toyota Innova 2.5 G (Diesel) 8 Seater,4.95,19,False,True,2494,147350,2.494
Renault Pulse RxL,4.95,12,False,True,1461,71491,1.461
Volkswagen Polo Petrol Comfortline 1.2L,4.95,10,True,True,1198,34010,1.198
Nissan Terrano XL,4.95,12,True,True,1598,31000,1.598
Hyundai Verna 1.6 SX VTVT,4.95,14,True,True,1591,49768,1.591
Honda Jazz 1.2 SV i VTEC,4.95,10,True,True,1199,27628,1.199
Volkswagen Vento 1.6 Highline,4.95,11,True,True,1598,56058,1.598
Honda Amaze E i-Vtech,4.94,11,True,True,1198,44753,1.198
Honda Amaze E i-Vtech,4.94,10,True,True,1198,51361,1.198
Maruti Swift VDI,4.94,10,False,True,1248,46561,1.248
Honda Amaze SX i-VTEC,4.94,11,True,True,1198,28246,1.198
Mahindra Scorpio SLE BSIV,4.93,13,False,True,2179,77000,2.179
Honda Brio S MT,4.92,9,True,True,1198,38735,1.198
Volkswagen Polo 1.5 TDI Comfortline,4.91,10,False,True,1498,66000,1.498
Ford Ecosport 1.5 DV5 MT Titanium,4.9,12,False,True,1498,36000,1.498
Honda City i DTEC VX,4.9,11,False,True,1498,37298,1.498
Hyundai Sonata Embera 2.0L CRDi MT,4.9,16,False,True,1991,65000,1.991
Renault Duster Petrol RxL,4.9,10,True,True,1598,82603,1.598
Maruti Ritz VDI (ABS) BS IV,4.9,10,False,True,1248,75000,1.248
Hyundai Grand i10 1.2 Kappa Magna,4.9,8,True,True,1197,12248,1.197
Hyundai Grand i10 1.2 CRDi Magna,4.9,8,False,True,1186,14000,1.186
Maruti Swift VDI,4.9,13,False,True,1248,80799,1.248
Hyundai Grand i10 Asta Option,4.9,11,True,True,1197,30000,1.197
Maruti Celerio VXI,4.9,8,True,True,998,17000,0.998
Hyundai Xcent 1.2 Kappa Base,4.9,10,True,True,1197,23000,1.197
Honda Brio S Option AT,4.9,12,True,False,1198,33709,1.198
Honda Civic 2006-2010 1.8 S MT,4.9,18,True,True,1799,51000,1.799
Toyota Etios Cross 1.4L VD,4.9,11,False,True,1364,62322,1.364
Hyundai Grand i10 CRDi Sportz,4.9,10,False,True,1120,58397,1.12
Hyundai Grand i10 Sportz,4.9,10,True,True,1197,15000,1.197
Hyundai Grand i10 AT Asta,4.9,10,True,False,1197,29631,1.197
Ford EcoSport 1.5 TDCi Titanium,4.9,12,False,True,1498,44000,1.498
Maruti Swift Dzire VXI,4.9,11,True,True,1197,68218,1.197
Ford Figo Aspire 1.2 Ti-VCT Trend,4.9,9,True,True,1196,18000,1.196
Honda City V MT,4.9,13,True,True,1497,69000,1.497
Maruti Swift Dzire VXi,4.9,13,True,True,1298,49000,1.298
Maruti Swift VDI BSIV,4.9,10,False,True,1248,63000,1.248
Honda City 1.5 V MT,4.9,14,True,True,1497,66000,1.497
Hyundai i20 1.2 Sportz,4.9,12,True,True,1197,40000,1.197
Hyundai i20 Asta Option 1.2,4.9,10,True,True,1197,36000,1.197
Honda Jazz 1.2 S i VTEC,4.9,10,True,True,1199,31000,1.199
Volkswagen Vento Diesel Highline,4.9,13,False,True,1598,55000,1.598
Volkswagen Polo Petrol Comfortline 1.2L,4.9,10,True,True,1198,59000,1.198
Volkswagen Vento 1.5 TDI Highline,4.9,11,False,True,1498,54000,1.498
Hyundai i20 Magna 1.2,4.9,10,True,True,1197,21000,1.197
Skoda Superb Elegance 1.8 TSI AT,4.9,14,True,False,1798,46000,1.798
Volkswagen Polo Petrol Highline 1.2L,4.89,14,True,True,1198,44748,1.198
Volkswagen Vento Diesel Comfortline,4.89,12,False,True,1598,47910,1.598
Hyundai Grand i10 CRDi Magna,4.88,10,False,True,1120,35000,1.12
Maruti Celerio VXI AT,4.88,10,True,False,998,59751,0.998
Mahindra Scorpio SLE BSIV,4.88,13,False,True,2179,76777,2.179
Hyundai i10 Sportz,4.87,10,True,True,1197,41008,1.197
Hyundai Grand i10 1.2 Kappa Sportz,4.87,9,True,True,1197,29091,1.197
Maruti Swift Dzire ZXi,4.86,11,True,True,1298,49386,1.298
Mahindra KUV 100 mFALCON G80 K6 5str AW,4.85,8,True,True,1198,52000,1.198
Maruti Ertiga ZDI,4.85,12,False,True,1248,68000,1.248
Tata Sumo EX,4.85,9,False,True,1948,46300,1.948
Honda Accord 2.4 A/T,4.85,17,True,False,2354,79000,2.354
Volkswagen Polo Diesel Highline 1.2L,4.85,12,False,True,1199,74000,1.199
Skoda Laura Ambiente,4.85,16,False,True,1896,60002,1.896
Maruti Swift Dzire LDI,4.85,10,False,True,1248,37857,1.248
Hyundai Xcent 1.2 Kappa Base,4.85,9,True,True,1197,48163,1.197
Ford Figo Aspire 1.2 Ti-VCT Ambiente,4.85,9,True,True,1196,29875,1.196
Honda Mobilio V Option i DTEC,4.85,11,False,True,1498,80000,1.498
Fiat Avventura MULTIJET Emotion,4.85,11,False,True,1248,52782,1.248
Chevrolet Enjoy TCDi LTZ 7 Seater,4.85,12,False,True,1248,64000,1.248
Mahindra Xylo H4,4.85,10,False,True,2179,82000,2.179
Honda Jazz VX,4.85,10,True,True,1199,62178,1.199
Hyundai i20 Magna 1.4 CRDi,4.83,10,False,True,1396,66823,1.396
Honda Amaze VX i-DTEC,4.83,10,False,True,1498,70602,1.498
Honda Amaze SX i-VTEC,4.82,9,True,True,1198,54944,1.198
Maruti Swift VDI,4.8,13,False,True,1248,68238,1.248
Tata Zest Revotron 1.2T XE,4.8,8,True,True,1193,65000,1.193
Hyundai Grand i10 AT Asta,4.8,10,True,False,1197,32000,1.197
Maruti Swift VDI BSIV,4.8,11,False,True,1248,71000,1.248
Maruti Swift ZDi,4.8,13,False,True,1248,58133,1.248
Maruti Swift Dzire Tour LDI,4.8,11,False,True,1248,96000,1.248
Tata Tiago 1.2 Revotron XZ,4.8,8,True,True,1199,22000,1.199
Maruti Swift ZDi,4.8,13,False,True,1248,65060,1.248
Hyundai i20 Sportz 1.2,4.8,10,True,True,1197,32000,1.197
Volkswagen Polo Diesel Comfortline 1.2L,4.8,12,False,True,1199,68000,1.199
Toyota Innova 2.5 G3,4.8,18,False,True,2494,162000,2.494
Volkswagen Vento Petrol Highline,4.8,11,True,True,1598,45000,1.598
Ford Figo 1.5D Trend MT,4.8,10,False,True,1498,4311,1.498
Renault KWID Climber 1.0 MT,4.8,7,True,True,999,4126,0.999
Skoda Laura L n K 1.9 PD AT,4.8,14,False,False,1896,68000,1.896
Honda CR-V 2.4 AT,4.8,15,True,False,2354,94000,2.354
Volkswagen Polo GT TDI,4.8,11,False,True,1598,68865,1.598
Hyundai Grand i10 1.2 Kappa Magna,4.8,7,True,True,1197,4500,1.197
Maruti Swift Dzire VXI Optional,4.8,10,True,True,1197,49900,1.197
Volkswagen Vento Petrol Highline,4.8,14,True,True,1598,37000,1.598
Hyundai Verna 1.6 SX,4.8,12,False,True,1582,37873,1.582
Hyundai Grand i10 Sportz,4.8,8,True,True,1197,8500,1.197
Maruti Swift Dzire 1.2 Vxi BSIV,4.8,10,True,True,1197,60000,1.197
Maruti Ertiga VDI Limited Edition,4.8,10,False,True,1248,153000,1.248
Hyundai i20 Magna Optional 1.2,4.79,11,True,True,1197,42315,1.197
Maruti Swift Dzire Vdi BSIV,4.79,9,False,True,1248,69000,1.248
Hyundai Grand i10 Sportz,4.78,9,True,True,1197,59767,1.197
Hyundai Grand i10 1.2 Kappa Magna,4.77,7,True,True,1197,50234,1.197
Hyundai i20 1.2 Sportz Option,4.76,11,True,True,1197,55804,1.197
Maruti Swift Dzire Ldi BSIV,4.76,10,False,True,1248,40082,1.248
Maruti Swift Dzire Tour LDI,4.75,8,False,True,1248,148000,1.248
Chevrolet Enjoy 1.3 TCDi LTZ 8,4.75,11,False,True,1248,45000,1.248
Maruti Swift VDI,4.75,11,False,True,1248,27365,1.248
Skoda Rapid 1.5 TDI Elegance,4.75,12,False,True,1498,83000,1.498
Volkswagen Polo 1.2 MPI Highline,4.75,10,True,True,1198,22000,1.198
Honda City 1.5 V MT Exclusive,4.75,13,True,True,1497,45496,1.497
Renault Duster 110PS Diesel RxZ,4.75,12,False,True,1461,67000,1.461
Renault Duster 85PS Diesel RxL,4.75,11,False,True,1461,55300,1.461
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,4.75,17,False,True,2494,70700,2.494
Hyundai Grand i10 1.2 Kappa Magna,4.75,8,True,True,1197,46000,1.197
Honda Amaze S i-Vtech,4.75,9,True,True,1198,6714,1.198
Volkswagen Polo 1.5 TDI Highline,4.75,11,False,True,1498,70920,1.498
Honda Amaze E i-Dtech,4.75,11,False,True,1498,59000,1.498
Honda Jazz 1.2 V i VTEC,4.75,10,True,True,1199,45000,1.199
Maruti Swift Dzire VDi,4.75,10,False,True,1248,35000,1.248
Maruti Swift ZDi,4.75,12,False,True,1248,99595,1.248
Volkswagen Polo Diesel Highline 1.2L,4.75,12,False,True,1199,60000,1.199
Hyundai i20 Asta 1.2,4.75,10,True,True,1197,41000,1.197
Nissan Sunny 2011-2014 Diesel XL,4.75,13,False,True,1461,117777,1.461
Hyundai Verna 1.6 SX,4.75,13,False,True,1582,117837,1.582
Volkswagen Vento Diesel Trendline,4.75,13,False,True,1598,130000,1.598
Volkswagen Vento IPL II Petrol Highline AT,4.75,12,True,False,1598,23627,1.598
Volkswagen Vento Diesel Highline,4.75,14,False,True,1598,80000,1.598
Honda Amaze S AT i-Vtech,4.75,11,True,False,1198,19000,1.198
Hyundai Grand i10 SportZ Edition,4.75,10,True,True,1197,50000,1.197
Toyota Innova 2.5 G4 Diesel 8-seater,4.75,15,False,True,2494,80000,2.494
Hyundai Grand i10 CRDi Era,4.75,8,False,True,1120,33000,1.12
Maruti Swift VDI BSIV,4.75,10,False,True,1248,60095,1.248
Hyundai Grand i10 Sportz,4.75,9,True,True,1197,10770,1.197
Honda Amaze S i-VTEC,4.75,11,True,True,1198,18776,1.198
Mahindra Scorpio VLX,4.75,15,False,True,2179,61001,2.179
Skoda Laura Ambiente 2.0 TDI CR MT,4.75,12,False,True,1968,81755,1.968
Renault Duster 85PS Diesel RxL,4.75,11,False,True,1461,55000,1.461
Honda City 1.5 V MT Exclusive,4.75,13,True,True,1497,42000,1.497
Maruti Swift Dzire VDI,4.75,12,False,True,1248,88000,1.248
Skoda Superb 3.6 V6 FSI,4.75,16,True,False,3597,53000,3.597
Maruti Swift VXi BSIV,4.75,9,True,True,1197,42000,1.197
Hyundai Verna 1.6 VTVT,4.75,12,True,True,1591,70000,1.591
Honda City i VTEC SV,4.75,11,True,True,1497,49000,1.497
Honda Amaze VX Petrol,4.75,11,True,True,1199,21000,1.199
Honda City i DTEC SV,4.75,11,False,True,1498,45000,1.498
Volkswagen Polo 1.2 MPI Highline,4.75,11,True,True,1199,13710,1.199
Toyota Etios VXD,4.75,13,False,True,1364,111000,1.364
Volkswagen Vento 1.5 TDI Comfortline,4.75,11,False,True,1498,72000,1.498
Skoda Rapid 1.6 MPI AT Elegance,4.75,12,True,False,1598,52900,1.598
Renault Scala Diesel RxL,4.75,12,False,True,1461,130000,1.461
Honda Amaze S i-Dtech,4.75,12,False,True,1498,61510,1.498
Skoda Laura RS,4.75,14,True,True,1798,70000,1.798
Hyundai Grand i10 1.2 Kappa Sportz Option,4.75,8,True,True,1197,15356,1.197
Hyundai i20 Sportz AT 1.4,4.75,12,True,False,1396,72000,1.396
Chevrolet Tavera LT 9 Str BS IV,4.75,13,False,True,2499,67132,2.499
Honda Amaze VX i-Vtech,4.75,11,True,True,1198,48000,1.198
Renault Fluence 2.0,4.75,14,True,False,1997,63000,1.997
Maruti Eeco 7 Seater Standard,4.74,8,True,True,1196,28371,1.196
Maruti Swift LDI,4.74,10,False,True,1248,51000,1.248
Hyundai Verna 1.6 SX,4.74,13,False,True,1582,58646,1.582
Hyundai i20 Magna Optional 1.2,4.74,11,True,True,1197,35487,1.197
Honda Brio E MT,4.73,9,True,True,1198,27969,1.198
Volkswagen Polo Petrol Trendline 1.2L,4.72,9,True,True,1198,36733,1.198
Hyundai Grand i10 CRDi Sportz,4.72,11,False,True,1120,51134,1.12
Mahindra KUV 100 mFALCON D75 K4 Plus 5str,4.7,8,False,True,1198,10500,1.198
Toyota Camry W2 (AT),4.7,16,True,False,2362,135000,2.362
